timestep,cpu_demand_norm,batch_share,service_demand_norm,batch_demand_norm
331,0.4702939060855075,0.0024809870558578973,0.4691271129920605,0.0011667930934469936
332,0.4655036571724304,0.0020483433288555285,0.4645501458617034,0.0009535113107269989
333,0.4508211844118446,0.003719291691792565,0.44914444892617755,0.0016767354856670575
334,0.4854333371955998,0.0037437322989719406,0.4836160047321429,0.001817332463456904
335,0.46799964636455177,0.003384442990945344,0.46641572824164834,0.001583918122903407
336,0.47412056324827684,0.0032881857299642153,0.47256156677792127,0.00155899647035558
337,0.4809514345788953,0.002530850292592011,0.4797342184999687,0.0012172160789265445
338,0.49988961978650054,0.0035522028241805714,0.4981139104673164,0.0017757093191841592
339,0.4946991017776137,0.0049984550898053235,0.4922263705344113,0.002472731243202435
340,0.4922306326850077,0.0051317048307243825,0.48970465036942756,0.002525982315580173
341,0.5047009293040812,0.004304682394506921,0.5025283520992146,0.00217257720486656
342,0.5176275952448438,0.0031562476285108966,0.5159938343749004,0.0016337608699433365
343,0.5167393252522787,0.0032115239562602827,0.5150798045300893,0.0016595207221894671
344,0.520206412602259,0.003216752795834639,0.5185330371701096,0.0016733754321494243
345,0.5197525878751599,0.004778594760520451,0.5172689008819726,0.002483686993187184
346,0.520680342961003,0.00488689530551796,0.5181358326373113,0.0025445103236916068
347,0.5094673749082824,0.0023269387967695646,0.50828187550792,0.0011854994003624273
348,0.5260380819492152,0.0021586414404229717,0.524902554346279,0.001135527602936191
349,0.5105468744140415,0.0016689979827298831,0.5096947727105554,0.0008521017034860822
