timestamp_utc,price_usd_mwh
2025-05-26 12:00:00+00:00,24.43497
2025-05-26 13:00:00+00:00,18.56129
2025-05-26 14:00:00+00:00,10.58633
2025-05-26 15:00:00+00:00,15.0
2025-05-26 16:00:00+00:00,14.62231
2025-05-26 17:00:00+00:00,8.76191
2025-05-26 18:00:00+00:00,8.81809
2025-05-26 19:00:00+00:00,7.98353
2025-05-26 20:00:00+00:00,7.69757
2025-05-26 21:00:00+00:00,7.72
2025-05-26 22:00:00+00:00,9.4401
2025-05-26 23:00:00+00:00,15.23267
2025-05-27 00:00:00+00:00,16.00854
2025-05-27 01:00:00+00:00,28.09
2025-05-27 02:00:00+00:00,35.15338
2025-05-27 03:00:00+00:00,37.90396
2025-05-27 04:00:00+00:00,34.85406
2025-05-27 05:00:00+00:00,32.96
2025-05-27 06:00:00+00:00,31.50691
2025-05-27 07:00:00+00:00,35.32961
2025-05-27 08:00:00+00:00,35.02565
2025-05-27 09:00:00+00:00,33.52467
2025-05-27 10:00:00+00:00,33.0
2025-05-27 11:00:00+00:00,34.98832
2025-05-27 12:00:00+00:00,37.29708
2025-05-27 13:00:00+00:00,37.92643
2025-05-27 14:00:00+00:00,25.68854
2025-05-27 15:00:00+00:00,18.1559
2025-05-27 16:00:00+00:00,19.28272
2025-05-27 17:00:00+00:00,14.50756
2025-05-27 18:00:00+00:00,15.54497
2025-05-27 19:00:00+00:00,13.0
2025-05-27 20:00:00+00:00,17.54
2025-05-27 21:00:00+00:00,16.60061
2025-05-27 22:00:00+00:00,19.40844
2025-05-27 23:00:00+00:00,21.88756
2025-05-28 00:00:00+00:00,28.86287
2025-05-28 01:00:00+00:00,42.0809
2025-05-28 02:00:00+00:00,52.68222
2025-05-28 03:00:00+00:00,52.16634
2025-05-28 04:00:00+00:00,46.44413
2025-05-28 05:00:00+00:00,36.92682
2025-05-28 06:00:00+00:00,36.04919
2025-05-28 07:00:00+00:00,39.52476
2025-05-28 08:00:00+00:00,38.74585
2025-05-28 09:00:00+00:00,38.24267
2025-05-28 10:00:00+00:00,36.6854
2025-05-28 11:00:00+00:00,38.97377
2025-05-28 12:00:00+00:00,40.15682
2025-05-28 13:00:00+00:00,43.45927
2025-05-28 14:00:00+00:00,29.08201
2025-05-28 15:00:00+00:00,22.64
2025-05-28 16:00:00+00:00,22.64
2025-05-28 17:00:00+00:00,20.55739
2025-05-28 18:00:00+00:00,20.02406
2025-05-28 19:00:00+00:00,16.88
2025-05-28 20:00:00+00:00,18.58882
2025-05-28 21:00:00+00:00,18.12609
2025-05-28 22:00:00+00:00,21.73377
2025-05-28 23:00:00+00:00,26.34385
2025-05-29 00:00:00+00:00,32.99848
2025-05-29 01:00:00+00:00,42.51705
2025-05-29 02:00:00+00:00,48.81941
2025-05-29 03:00:00+00:00,49.30282
2025-05-29 04:00:00+00:00,42.95329
2025-05-29 05:00:00+00:00,35.07918
2025-05-29 06:00:00+00:00,34.86043
2025-05-29 07:00:00+00:00,33.27445
2025-05-29 08:00:00+00:00,33.36623
2025-05-29 09:00:00+00:00,32.14867
2025-05-29 10:00:00+00:00,32.03202
2025-05-29 11:00:00+00:00,33.63014
2025-05-29 12:00:00+00:00,36.23721
2025-05-29 13:00:00+00:00,36.25
2025-05-29 14:00:00+00:00,27.34
2025-05-29 15:00:00+00:00,21.87921
2025-05-29 16:00:00+00:00,21.60065
2025-05-29 17:00:00+00:00,18.86983
2025-05-29 18:00:00+00:00,18.16043
2025-05-29 19:00:00+00:00,17.25895
2025-05-29 20:00:00+00:00,18.60069
2025-05-29 21:00:00+00:00,19.27957
2025-05-29 22:00:00+00:00,25.59543
2025-05-29 23:00:00+00:00,27.33685
2025-05-30 00:00:00+00:00,35.81759
2025-05-30 01:00:00+00:00,46.53588
2025-05-30 02:00:00+00:00,55.94259
2025-05-30 03:00:00+00:00,57.3934
2025-05-30 04:00:00+00:00,51.0075
2025-05-30 05:00:00+00:00,44.77722
2025-05-30 06:00:00+00:00,43.34795
2025-05-30 07:00:00+00:00,44.55269
2025-05-30 08:00:00+00:00,41.42721
2025-05-30 09:00:00+00:00,41.5457
2025-05-30 10:00:00+00:00,43.47171
2025-05-30 11:00:00+00:00,45.82782
2025-05-30 12:00:00+00:00,49.9473
2025-05-30 13:00:00+00:00,41.92888
2025-05-30 14:00:00+00:00,30.44075
2025-05-30 15:00:00+00:00,25.99668
2025-05-30 16:00:00+00:00,26.37878
2025-05-30 17:00:00+00:00,25.02618
2025-05-30 18:00:00+00:00,23.55257
2025-05-30 19:00:00+00:00,26.1928
2025-05-30 20:00:00+00:00,26.87953
2025-05-30 21:00:00+00:00,27.69
2025-05-30 22:00:00+00:00,34.32491
2025-05-30 23:00:00+00:00,38.65953
2025-05-31 00:00:00+00:00,50.72307
2025-05-31 01:00:00+00:00,61.52652
2025-05-31 02:00:00+00:00,84.21341
2025-05-31 03:00:00+00:00,85.14468
2025-05-31 04:00:00+00:00,69.25086
2025-05-31 05:00:00+00:00,58.0358
2025-05-31 06:00:00+00:00,53.86754
2025-05-31 07:00:00+00:00,45.47057
2025-05-31 08:00:00+00:00,42.60444
2025-05-31 09:00:00+00:00,41.33303
2025-05-31 10:00:00+00:00,38.61314
2025-05-31 11:00:00+00:00,41.89259
2025-05-31 12:00:00+00:00,43.78549
2025-05-31 13:00:00+00:00,37.6722
2025-05-31 14:00:00+00:00,28.48106
2025-05-31 15:00:00+00:00,27.00091
2025-05-31 16:00:00+00:00,27.30972
2025-05-31 17:00:00+00:00,25.65473
2025-05-31 18:00:00+00:00,25.4234
2025-05-31 19:00:00+00:00,26.25384
2025-05-31 20:00:00+00:00,27.72
2025-05-31 21:00:00+00:00,29.01033
2025-05-31 22:00:00+00:00,35.36139
2025-05-31 23:00:00+00:00,41.3977
2025-06-01 00:00:00+00:00,46.08654
2025-06-01 01:00:00+00:00,52.42335
2025-06-01 02:00:00+00:00,63.05035
2025-06-01 03:00:00+00:00,57.86327
2025-06-01 04:00:00+00:00,49.98335
2025-06-01 05:00:00+00:00,44.2865
2025-06-01 06:00:00+00:00,40.7282
2025-06-01 07:00:00+00:00,34.10791
2025-06-01 08:00:00+00:00,33.76879
2025-06-01 09:00:00+00:00,33.3276
2025-06-01 10:00:00+00:00,33.39201
2025-06-01 11:00:00+00:00,31.5423
2025-06-01 12:00:00+00:00,30.45876
2025-06-01 13:00:00+00:00,30.41749
2025-06-01 14:00:00+00:00,27.59262
2025-06-01 15:00:00+00:00,27.21581
2025-06-01 16:00:00+00:00,28.35986
2025-06-01 17:00:00+00:00,24.71768
2025-06-01 18:00:00+00:00,24.13912
2025-06-01 19:00:00+00:00,25.95987
2025-06-01 20:00:00+00:00,26.06796
2025-06-01 21:00:00+00:00,26.31521
2025-06-01 22:00:00+00:00,29.82983
2025-06-01 23:00:00+00:00,32.32084
2025-06-02 00:00:00+00:00,37.86336
2025-06-02 01:00:00+00:00,44.38042
2025-06-02 02:00:00+00:00,44.83121
2025-06-02 03:00:00+00:00,44.29157
2025-06-02 04:00:00+00:00,42.75434
2025-06-02 05:00:00+00:00,39.78918
2025-06-02 06:00:00+00:00,38.47407
