timestep,net_demand_normalized,net_demand_mw
1024,0.58004206,8515.918
1025,0.584611,8582.998
1026,0.5900325,8662.594
1027,0.5954004,8741.402
1028,0.6005464,8816.954
1029,0.60660183,8905.856
1030,0.61224735,8988.742
1031,0.61821425,9076.345
1032,0.6244669,9168.144
1033,0.6305239,9257.07
1034,0.6365563,9345.636
1035,0.6431271,9442.1045
1036,0.64941126,9534.366
1037,0.6558394,9628.74
1038,0.6627549,9730.271
1039,0.6689214,9820.805
1040,0.67528313,9914.205
1041,0.6822633,10016.685
1042,0.6892024,10118.5625
1043,0.6957759,10215.071
1044,0.70273995,10317.313
1045,0.7108286,10436.068
1046,0.7180743,10542.446
1047,0.72561496,10653.154
1048,0.732583,10755.456
1049,0.7399747,10863.978
1050,0.7473743,10972.615
1051,0.75394106,11069.025
1052,0.7613365,11177.603
1053,0.7688855,11288.434
1054,0.7760051,11392.96
1055,0.7827661,11492.223
1056,0.7900931,11599.795
1057,0.79682463,11698.623
1058,0.80303264,11789.766
1059,0.8101661,11894.497
1060,0.8165349,11988.0
1061,0.822195,12071.1
1062,0.82809186,12157.675
